gvkey,n_early,n_late,last_quarter,z_plus_early_mean,z_plus_late_mean,z_plus_delta,z_plus_renorm_early_mean,z_plus_renorm_late_mean,z_plus_renorm_delta,breadth_early_mean,breadth_late_mean,breadth_delta,z_mahalanobis_sq_early_mean,z_mahalanobis_sq_late_mean,z_mahalanobis_sq_delta,t_iut_early_mean,t_iut_late_mean,t_iut_delta,z_plus_softmax_early_mean,z_plus_softmax_late_mean,z_plus_softmax_delta,z_plus_orth_early_mean,z_plus_orth_late_mean,z_plus_orth_delta
337,72,4,2025-Q3,1.099673133881623,1.1224815037726694,0.0228083698910464,1.7488986037350311,2.428202657811444,0.679304054076413,0.6190476190476191,0.4642857142857142,-0.1547619047619048,13.4390957023778,,,-0.8264085984146985,-3.540994729904602,-2.714586131489904,3.908777276189373,5.921070514286543,2.0122932380971705,3.9625338860453527,5.928920404969922,1.9663865189245693
347,102,4,2025-Q3,0.6067346269082952,0.83516898591372,0.2284343590054248,1.462258508999716,1.2150288366970838,-0.2472296723026321,0.4117647058823528,0.5714285714285714,0.1596638655462186,6.869596545450959,12.155325470766956,5.285728925315997,-1.3466133449492148,-0.7876339747881991,0.5589793701610157,2.573317291745553,2.125451722021177,-0.4478655697243758,2.6604855670531378,2.2453265877515,-0.4151589793016379
348,84,4,2025-Q3,0.8902543075056816,1.301798126191163,0.4115438186854815,1.4017871625946894,1.56619585398572,0.1644086913910305,0.6343537414965985,0.8214285714285714,0.1870748299319728,6.591109137427358,12.649840579608693,6.058731442181335,-0.8516794341875554,-0.9888762396691788,-0.1371968054816232,3.398733357058745,3.6995199375149577,0.3007865804562124,3.4944236519118244,3.7687581838914586,0.2743345319796342
355,82,4,2025-Q3,0.6499549174873647,0.4759206594325316,-0.174034258054833,1.2355095841423769,1.240227883766104,0.0047182996237273,0.5331010452961672,0.4285714285714285,-0.1045296167247387,8.094131847622393,7.754608647185095,-0.3395232004372976,-2.3628277529172426,-3.1428808593755573,-0.7800531064583147,1.6237125662391512,1.534579482256333,-0.0891330839828181,1.6494392031612606,1.5363936687420563,-0.113045534419204
366,102,4,2025-Q3,0.6629263202526271,0.9038519961590722,0.2409256759064451,1.0870716386422072,1.199809895851825,0.1127382572096178,0.53781512605042,0.75,0.2121848739495799,8.42260780071462,6.687182385074819,-1.7354254156398,-1.591986170979147,-1.362082613233622,0.229903557745525,2.3250234639830003,1.865434331809901,-0.4595891321730994,2.3625554801696262,1.9242172729984968,-0.438338207171129
367,80,4,2025-Q2,0.4222015416642059,1.0952617903747914,0.6730602487105855,0.9599948058827228,3.572910249522881,2.612915443640158,0.4125,0.3214285714285714,-0.0910714285714285,5.530387817668464,30.835831952147057,25.30544413447859,-1.783941641869878,-4.78582810112756,-3.0018864592576824,1.5949009996797352,5.379236425869508,3.784335426189773,1.6529060236924384,5.402031123465158,3.74912509977272
368,81,4,2025-Q3,0.305726495023408,0.64144774827748,0.335721253254072,0.9112953353652156,1.289461885837159,0.3781665504719435,0.3174603174603174,0.4642857142857143,0.1468253968253968,3.5793633076929123,5.647364420647168,2.068001112954256,-1.713062176037658,-2.0293391590726606,-0.3162769830350025,1.3802150767170207,2.6885078951600176,1.308292818442997,1.4159600605861633,2.748344207358949,1.3323841467727853
370,101,4,2025-Q3,0.8567720401171887,2.199962838073221,1.3431907979560322,1.6218246589768497,3.506577470805173,1.8847528118283237,0.4540311173974539,0.6428571428571428,0.1888260254596888,11.01297609332681,,,-1.9295420865611383,-1.559010478032465,0.3705316085286736,2.730320834368534,5.845301001228322,3.1149801668597883,2.7450062675426947,5.879891285809949,3.134885018267254
372,46,4,2025-Q3,0.8754366045118741,0.29501156380823,-0.580425040703644,1.2991527753247616,0.4997494351424448,-0.7994033401823168,0.6552795031055901,0.6071428571428572,-0.0481366459627329,5.701297770288877,1.223972557173508,-4.477325213115369,-0.809607248654097,-0.7542467896537751,0.0553604590003218,3.454645777199041,0.7087376392129997,-2.7459081379860413,3.516511510427026,0.7511069061120734,-2.7654046043149525
373,66,4,2025-Q3,1.1899558001123582,0.202824249506989,-0.9871315506053692,1.933227009175573,0.5611958312917794,-1.3720311778837937,0.5735930735930737,0.2857142857142857,-0.2878787878787879,21.744441743529087,2.807887158965624,-18.936554584563464,-1.454238287222207,-1.293039033083566,0.1611992541386411,3.761927940504685,0.6268744720693915,-3.135053468435293,3.794939537689748,0.6260928251512605,-3.168846712538488
