gvkey,n_early,n_late,last_quarter,z_plus_early_mean,z_plus_late_mean,z_plus_delta,z_plus_renorm_early_mean,z_plus_renorm_late_mean,z_plus_renorm_delta,breadth_early_mean,breadth_late_mean,breadth_delta,z_mahalanobis_sq_early_mean,z_mahalanobis_sq_late_mean,z_mahalanobis_sq_delta,t_iut_early_mean,t_iut_late_mean,t_iut_delta,z_plus_softmax_early_mean,z_plus_softmax_late_mean,z_plus_softmax_delta,z_plus_orth_early_mean,z_plus_orth_late_mean,z_plus_orth_delta
3139,21,4,2024-Q4,0.7196289543625589,0.7733485828470859,0.0537196284845269,1.7751347732954064,1.2539449123934152,-0.5211898609019912,0.4149659863945578,0.6071428571428571,0.1921768707482993,8.85210376936603,8.891063860862296,0.038960091496266,-2.0484627143794607,-2.611140514968515,-0.5626778005890545,2.48175782872958,1.7683734180923278,-0.7133844106372522,2.4976134897218207,1.7989647578447947,-0.698648731877026
3142,15,4,2025-Q2,0.6850816128454872,0.1543857603987098,-0.5306958524467773,1.724181506877963,0.6477569553298529,-1.0764245515481097,0.3714285714285714,0.3214285714285714,-0.0499999999999999,6.448935286640495,3.6406458651560074,-2.8082894214844885,-1.0314007994117906,-1.7397017150910727,-0.7083009156792821,3.611767896981533,0.7878348562751545,-2.823933040706378,3.635369572266024,0.8634848775019479,-2.7718846947640765
3144,15,4,2025-Q2,0.511463538202528,0.3053477737086632,-0.2061157644938648,2.149481478946261,0.5150285037846727,-1.6344529751615884,0.2095238095238095,0.3214285714285714,0.1119047619047619,11.088627089392752,6.817630030066368,-4.270997059326383,-2.095759260962909,-4.041517135662012,-1.9457578746991029,3.961450337710732,1.61695838015878,-2.344491957551952,3.971937522561615,1.630998020670018,-2.340939501891597
3160,15,4,2025-Q2,0.5391847066826558,0.4834901175728769,-0.0556945891097789,1.0688020432260643,1.2322167143353928,0.1634146711093282,0.4476190476190476,0.3928571428571428,-0.0547619047619047,5.687392317383873,2.9794012303334,-2.7079910870504733,-1.0494888542158405,-0.828961572872015,0.2205272813438255,1.7945702154631802,1.7351321258335308,-0.0594380896296493,1.8423259290321672,1.7476391830851463,-0.0946867459470208
3165,15,4,2025-Q2,1.106963469729769,0.855009630502992,-0.251953839226777,2.350519382418631,1.457040294743142,-0.8934790876754888,0.4666666666666666,0.5714285714285714,0.1047619047619047,,6.17576158006877,,-0.8801606610891873,-0.9038055133519456,-0.0236448522627581,4.809343864200817,3.4149350391084887,-1.394408825092328,4.899384108359825,3.6090680530208856,-1.290316055338939
3167,11,4,2025-Q2,0.2303875847453428,0.2117460875012575,-0.0186414972440852,0.6137098844378162,0.6094772400728123,-0.0042326443650038,0.2857142857142856,0.3214285714285714,0.0357142857142857,3.9979067904369536,1.909777624852784,-2.08812916558417,-1.3424614898393132,-1.4723401733787629,-0.1298786835394494,1.151236740636651,0.7006995403420089,-0.4505372002946421,1.1771888332036058,0.7346032093585222,-0.4425856238450836
3186,15,4,2025-Q2,0.7131812648046546,0.4334192911789138,-0.2797619736257407,1.2435706912022084,0.8803068552116434,-0.363263835990565,0.5619047619047618,0.5,-0.0619047619047617,4.004096094029282,4.025166955596675,0.0210708615673933,-0.7802862902602747,-2.0764674898924813,-1.2961811996322066,2.3164421443802583,1.004090789840154,-1.3123513545401044,2.3544061552195594,0.9948062228768596,-1.3595999323426995
3191,11,4,2025-Q2,0.4748790692130875,0.6980204352781866,0.223141366065099,0.8583082965278173,1.1121835531777666,0.2538752566499493,0.4805194805194805,0.6071428571428571,0.1266233766233765,6.707246891247483,3.792652471865197,-2.9145944193822864,-1.130501744466544,-0.9628010536071644,0.1677006908593796,2.1877274110981637,2.644833000816667,0.4571055897185037,2.200217330843952,2.670733023992578,0.4705156931486258
3196,11,4,2025-Q2,0.4249824695418269,0.1761697160846297,-0.2488127534571971,1.603572364930952,0.8076791998004476,-0.7958931651305046,0.2467532467532467,0.2142857142857142,-0.0324675324675324,4.9238629564763325,4.314810821826505,-0.6090521346498274,-1.2666369815134495,-2.483804780415229,-1.2171677989017795,2.580929853498526,0.853260420758633,-1.727669432739893,2.591647217188379,0.8574637617915524,-1.7341834553968265
3202,9,4,2024Q3,0.3792118532689847,0.5512431017762222,0.1720312485072374,0.9343675500767308,1.1598447412764223,0.2254771911996915,0.4126984126984127,0.4285714285714285,0.0158730158730158,,,,-2.909989788680768,-3.0165893033550404,-0.1065995146742726,1.1151198893456955,1.9906958397441492,0.8755759503984537,1.1373375490358602,2.0251375648963843,0.8878000158605241
3205,15,4,2025-Q2,0.6639169558095476,0.938200591749618,0.2742836359400703,1.8062167448914124,1.4678785433955794,-0.3383382014958329,0.3809523809523809,0.6071428571428571,0.2261904761904762,7.992272936553281,6.396029765625332,-1.5962431709279483,-2.602169113239106,-1.0827590671125946,1.5194100461265114,3.2614079589466907,2.7205404566231945,-0.5408675023234961,3.2989811162971656,2.777652940001218,-0.5213281762959476
3206,15,4,2025-Q2,0.3885116018015581,0.5259253985806724,0.1374137967791143,1.2704818543767264,1.251819930945082,-0.0186619234316443,0.2761904761904761,0.3214285714285714,0.0452380952380952,,,,-3.9067638548102006,-1.0848860071334476,2.821877847676753,2.0807875180005277,2.445150124208577,0.3643626062080498,2.1463140113037484,2.540900073783417,0.3945860624796684
3211,11,4,2025-Q2,0.2148865907514195,0.928475677476918,0.7135890867254985,0.9497077451104812,3.999390748619418,3.0496830035089366,0.2077922077922077,0.25,0.0422077922077922,5.059804984161365,11.174001093329691,6.114196109168328,-1.679481165992285,-1.6251822360302497,0.0542989299620353,1.587179243386163,5.978256033664275,4.391076790278112,1.636870173650958,5.98375367698716,4.346883503336202
3219,11,4,2025-Q2,0.4854407509103246,0.4347466532569586,-0.050694097653366,1.0121276209770993,0.908309344710828,-0.1038182762662711,0.4935064935064934,0.4642857142857142,-0.0292207792207792,3.49117434814696,6.73055254537868,3.23937819723172,-2.2512870838098533,-3.3736414732951885,-1.1223543894853352,1.4693415229022433,1.0651073505524424,-0.4042341723498008,1.4829200999740244,1.0559788461531383,-0.4269412538208861
3221,11,4,2025-Q2,0.4771280508000693,1.0834470283419844,0.6063189775419151,0.9630549296482768,2.222770811637228,1.2597158819889505,0.4935064935064935,0.5,0.0064935064935064,4.605586133714949,13.849439981353488,9.24385384763854,-1.815634027792867,-4.694505243732192,-2.8788712159393253,1.193219873688642,5.930026162419857,4.736806288731215,1.244232237755218,5.941382923896276,4.6971506861410575
3222,13,4,2024Q3,0.7988497444968146,1.002885847122532,0.2040361026257175,2.3393014943615764,1.7099392900071348,-0.6293622043544416,0.3516483516483516,0.5714285714285714,0.2197802197802197,,,,-4.37151848257276,-4.714040827556878,-0.3425223449841184,4.515031677620432,4.967126651923448,0.4520949743030158,4.54970339498311,5.020997094500812,0.4712936995177017
3226,39,4,2025-Q2,1.2194704089206023,1.3003593879763422,0.0808889790557398,2.5673391488802406,1.742008466102532,-0.8253306827777085,0.4871794871794873,0.6785714285714286,0.1913919413919413,,,,-3.3338143283643205,-1.4154452619805555,1.918369066383765,5.304595284282413,3.525303891104434,-1.7792913931779788,5.327822520968242,3.561124556659016,-1.7666979643092264
3229,35,4,2025-Q2,0.7730983060789935,1.4748082163078335,0.70170991022884,1.58601104767187,2.3913784126584874,0.8053673649866173,0.4571428571428571,0.6071428571428571,0.15,,,,-3.155573045905823,-2.6609702133773805,0.4946028325284426,3.285287407590834,5.852633951337382,2.5673465437465484,3.315873276824111,5.8694325100368,2.553559233212689
3233,13,4,2024Q3,0.8129140411869415,1.0845300176269868,0.2716159764400452,1.6401616358281546,2.221640726955145,0.5814790911269903,0.4725274725274725,0.4642857142857143,-0.0082417582417582,,,,-5.535340976857124,-5.457209374007559,0.0781316028495648,4.0621139208486445,4.6431274489060765,0.581013528057432,4.106897324543619,4.667283294159123,0.5603859696155045
3234,11,4,2025-Q2,0.3979365512685151,0.924898062240918,0.5269615109724028,0.726824066418093,1.4507548305391125,0.7239307641210194,0.4285714285714286,0.6428571428571429,0.2142857142857143,6.114039891971184,3.2610213053487342,-2.85301858662245,-1.4301428425479106,-1.5126564224328547,-0.0825135798849441,1.5383689329271155,3.141595403620744,1.6032264706936283,1.5859329162651834,3.199762748717273,1.6138298324520894
3235,11,4,2025-Q2,0.9788888579917068,0.4747491433251019,-0.5041397146666049,1.938669054167148,0.8910185689253373,-1.0476504852418107,0.4805194805194805,0.5357142857142857,0.0551948051948051,11.059777309515445,4.226235346301713,-6.83354196321373,-3.5305535241542745,-2.156182195153515,1.3743713290007595,3.7596854703776974,0.957715664759514,-2.8019698056181843,3.772983667439052,0.9611034145070904,-2.811880252931961
3238,9,4,2024Q3,0.5084823777762488,1.29484134383461,0.7863589660583612,1.0109306650784455,2.241127460742681,1.2301967956642357,0.4603174603174602,0.5714285714285714,0.1111111111111111,,,,-4.985761002014986,-5.4171582192459375,-0.4313972172309519,2.2464810699253275,5.938953115029823,3.6924720451044952,2.3452609984532584,5.956397081782065,3.611136083328806
3243,11,4,2025-Q2,1.1068376217264797,1.16891047903519,0.0620728573087101,2.33187921480292,2.5637514577355875,0.2318722429326678,0.4545454545454545,0.4642857142857143,0.0097402597402597,12.481722923580024,9.412983932092196,-3.0687389914878267,-1.1771393756791286,-2.464004191375506,-1.2868648156963776,3.668673841080236,5.445816175932257,1.7771423348520208,3.8072367151783046,5.536795502356073,1.7295587871777682
3269,7,4,2025-Q2,0.2750287822922371,0.25168771220872,-0.0233410700835171,1.1533819974513804,0.8196532702605962,-0.3337287271907841,0.2244897959183673,0.2857142857142857,0.0612244897959183,5.827944641384789,4.145174619770111,-1.6827700216146786,-1.0749536479768482,-1.7273745969393883,-0.6524209489625401,1.397959282819908,1.1923342482772237,-0.2056250345426846,1.4310458127750432,1.27674410679428,-0.1543017059807632
3275,11,4,2025-Q2,0.9070049491015968,0.923113354585402,0.0161084054838052,1.5805992015292092,1.5474823548578396,-0.0331168466713696,0.5714285714285713,0.5714285714285714,1.1102230246251563e-16,10.162022164394472,8.926163703661542,-1.2358584607329313,-1.3125988354508855,-1.4755791526857671,-0.1629803172348818,2.7968572874298454,3.5093266924543745,0.712469405024529,2.8130863288677754,3.5298943778166327,0.7168080489488573
3287,11,4,2025-Q2,0.1461016845581559,0.0983106444283191,-0.0477910401298368,0.6620667597141424,0.4192886450077617,-0.2427781147063807,0.2207792207792207,0.25,0.0292207792207792,3.9872342328592674,2.4588351649616067,-1.528399067897661,-2.839895277390347,-1.734457207455857,1.10543806993449,0.7995957514282728,0.4360147969564867,-0.363580954471786,0.8362900162957279,0.4578201509471057,-0.3784698653486221
3296,11,4,2025-Q2,0.4072621633232682,0.5484325330961878,0.1411703697729195,0.9535951297225076,0.7427111921084176,-0.2108839376140899,0.4155844155844155,0.7142857142857142,0.2987012987012986,4.466487405872198,2.529213776336132,-1.9372736295360664,-1.867641173458299,-1.0001794097629646,0.8674617636953343,1.345728431584901,1.3427142217881822,-0.0030142097967187,1.4068587241118904,1.38042912335505,-0.0264296007568403
3303,15,4,2025-Q2,0.7478627743737147,1.1083026457271588,0.360439871353444,1.3988826080921315,1.7437865534794772,0.3449039453873457,0.4857142857142857,0.6071428571428571,0.1214285714285713,,17.65240892108235,,-1.8169541713779955,-1.289099520515816,0.5278546508621795,2.9503071691842178,3.447220343515625,0.4969131743314068,2.9775185311684425,3.472263436417403,0.4947449052489605
3306,11,4,2025-Q2,0.1342474719591691,0.3047776687346618,0.1705301967754927,0.5721581269363037,1.3373574959760082,0.7651993690397044,0.1948051948051948,0.2142857142857142,0.0194805194805194,5.805949982827316,4.980747675352615,-0.8252023074747008,-2.120450474359564,-1.7386747913996157,0.3817756829599483,0.8383137651240716,1.7320056043816967,0.8936918392576251,0.8436291985709298,1.784382842965588,0.940753644394658
3320,11,4,2025-Q2,0.1625403369595983,0.1950303867659498,0.0324900498063515,0.8615381947459168,0.6466472746494741,-0.2148909200964426,0.2077922077922077,0.2857142857142857,0.0779220779220779,,,,-2.1459090118153124,-2.8902282343154764,-0.744319222500164,0.926167593957008,0.8176531859055465,-0.1085144080514614,0.9523137094668924,0.8356189078624375,-0.116694801604455
3321,6,4,2025-Q2,0.2808733609750735,1.0392692161826411,0.7583958552075678,0.9390742843826132,2.037859882253019,1.098785597870406,0.2857142857142857,0.4642857142857143,0.1785714285714286,,4.836073697997106,,-0.8803277164866946,-1.0832465500072932,-0.2029188335205985,1.1615372295881148,3.724977353468172,2.563440123880057,1.254757384698623,3.922083803507277,2.6673264188086536
3335,11,4,2025-Q2,0.5512841766565318,0.740982477242337,0.1896983005858051,1.3120728363311749,1.1050459486836135,-0.2070268876475614,0.4155844155844155,0.6428571428571428,0.2272727272727272,,3.989341522168712,,-1.3452669530595498,-1.226222277258022,0.1190446758015277,2.199333851118633,2.410432650608421,0.2110987994897879,2.292393343677832,2.516875451090073,0.2244821074122418
3341,7,4,2025-Q2,0.6809143619247039,0.6916012934019085,0.0106869314772045,1.605396527949177,1.1004943492221038,-0.5049021787270733,0.4081632653061224,0.5714285714285714,0.1632653061224489,,,,-1.8735214343449031,-1.31780234493302,0.5557190894118831,3.3257909649332205,2.1514815082721945,-1.174309456661026,3.3798078387411645,2.2197438470582376,-1.160063991682927
