gvkey,n_quarters,z_plus_lag1,z_plus_renorm_lag1,breadth_lag1,z_mahalanobis_sq_lag1,t_iut_lag1,z_plus_softmax_lag1,z_plus_orth_lag1
200,49,0.533235965099746,0.3469569293973941,0.4414627005371455,0.4584099162063828,0.8767086888365053,0.4923962419276045,0.4884963845937743
211,28,0.3396763177560424,0.4923827379890105,0.5144769198967694,,0.8948083231566134,0.4134083572363485,0.4217165779107518
212,102,0.5755814731893028,0.3981054043033953,0.6681259205155263,0.2878150833062014,0.8489245544293279,0.6591984754771393,0.6632096392646699
214,102,0.4074074587213621,0.3421431771496394,0.4259181604485644,0.6588452363580858,0.783226718482354,0.281371161437872,0.2833242188733444
218,104,0.518741888392214,0.4330524124075688,0.617432969438481,0.5164415614464702,0.723079445442136,0.3844377328568752,0.3952887705145477
219,41,0.0721564182707212,0.0198618056553783,0.3623467224071945,0.5631026217822304,0.8406588037071016,0.0547991877622381,0.0523071916389565
220,102,0.4488879191298201,0.3541207397641798,0.6639489074056725,0.3931570228885538,0.5020947747660384,0.3621745685880926,0.3717404689236264
221,18,0.5385326111178613,0.5159410299023691,0.6066167414172989,,0.6699989709347917,0.4882292284809764,0.4882292284809764
222,101,0.719400865065471,0.5679544609286822,0.6638471002078805,0.4587436675013415,0.8502990688595128,0.7853135458304683,0.7842287859057119
225,47,0.5130222930726618,0.4016592485975132,0.6194671587107649,,0.6696536434808669,0.3474802022157902,0.3635359870853322
226,48,0.6378867762813605,0.4119020665195715,0.8616451756370309,0.4050919428710151,0.774230043585131,0.3290630056898488,0.3322795533436217
228,102,0.8357974509553094,0.7179755215274902,0.8208544441921104,0.8839934783441529,0.918568150620806,0.7631855405887688,0.767870208426279
229,102,0.8727757629476568,0.7957725094459046,0.7696373317244991,0.910873433323394,0.7600331921507845,0.8574524823388591,0.8538640228134913
230,75,0.3435842242289189,0.4125925773421001,0.3936896676313381,0.3134394381970505,0.6819827015038679,0.3254670404367454,0.3300249140077509
