gvkey,n_early,n_late,last_quarter,z_plus_early_mean,z_plus_late_mean,z_plus_delta,z_plus_renorm_early_mean,z_plus_renorm_late_mean,z_plus_renorm_delta,breadth_early_mean,breadth_late_mean,breadth_delta,z_mahalanobis_sq_early_mean,z_mahalanobis_sq_late_mean,z_mahalanobis_sq_delta,t_iut_early_mean,t_iut_late_mean,t_iut_delta,z_plus_softmax_early_mean,z_plus_softmax_late_mean,z_plus_softmax_delta,z_plus_orth_early_mean,z_plus_orth_late_mean,z_plus_orth_delta
67,43,4,2011-Q4,0.4685322085205572,1.2823252869879282,0.813793078467371,1.0306282288217237,2.553054090549514,1.5224258617277904,0.3986710963455149,0.5,0.101328903654485,15.73358689024486,,,-1.816121376149917,-2.76073331458051,-0.9446119384305932,1.7449922056524625,5.947114066601865,4.202121860949403,1.7800117880915045,5.973057736485851,4.193045948394346
71,34,4,2009-Q3,0.8248215231322272,1.357345635633958,0.5325241125017307,1.968624820100868,1.583569908239618,-0.38505491186125,0.4075630252100839,0.8571428571428571,0.4495798319327732,15.462499778974546,13.659971516711572,-1.8025282622629744,-1.4205747602223462,-1.9062737262747027,-0.4856989660523565,4.359795412261091,4.749020323554955,0.3892249112938639,4.37461504024579,4.824981195589235,0.4503661553434446
74,44,4,2010-Q4,0.1222731179095134,0.2149678868456674,0.0926947689361539,0.8208989142675299,0.747579895575261,-0.0733190186922688,0.1396103896103896,0.3928571428571428,0.2532467532467532,4.983841900151707,2.903141135729217,-2.08070076442249,-2.6593177002762123,-0.9726871325032512,1.686630567772961,1.0719431910161474,0.8836803744170896,-0.1882628165990578,1.099855938528561,0.9052379605919664,-0.1946179779365946
75,33,4,2008-Q2,0.1408472847108735,0.2544138524462075,0.113566567735334,1.0798653249243977,0.5326029348390864,-0.5472623900853111,0.1125541125541125,0.4285714285714285,0.316017316017316,8.513544555688455,4.480270495079092,-4.033274060609363,-3.871039554216714,-1.786917372761286,2.0841221814554283,1.797734822396225,0.7389003779071566,-1.0588344444890685,1.801308330442732,0.8079590194842405,-0.9933493109584914
83,49,4,2013-Q2,0.2423697721771348,0.6156074116519106,0.3732376394747757,0.5397222723638605,1.239618562880769,0.6998962905169085,0.3790087463556851,0.5,0.1209912536443149,7.281737973352219,10.036441838834744,2.754703865482525,-3.736079707746438,-3.831645140135432,-0.095565432388994,0.8963197281699559,3.2989324377213243,2.4026127095513683,0.9240642053659492,3.3082880328277966,2.3842238274618475
85,36,4,2010-Q1,0.5405938168255564,0.9306851355218004,0.390091318696244,1.80050020247449,2.28517004879484,0.4846698463203496,0.2777777777777778,0.3928571428571428,0.115079365079365,11.350736652296233,8.81093292121558,-2.539803731080653,-0.9807511169135076,-1.3624764715063038,-0.3817253545927963,2.9843883843139123,3.452729702195733,0.4683413178818205,3.0070249500127355,3.5384389187677208,0.5314139687549853
86,47,4,2012-Q4,0.3075798399551822,0.2830109783394191,-0.0245688616157631,0.8610095260099948,0.5437367467994235,-0.3172727792105713,0.3586626139817628,0.5357142857142857,0.1770516717325228,4.656028433607922,2.701628867940548,-1.9543995656673745,-3.189214601150761,-1.8989975906227825,1.2902170105279789,1.182035558653184,0.6858318894517936,-0.4962036692013902,1.216689662543202,0.7340543303963394,-0.4826353321468626
88,42,4,2011-Q4,0.526373075021519,0.6417126930422391,0.1153396180207201,2.164197048928733,1.6803395300247457,-0.4838575189039877,0.3231292517006802,0.3928571428571428,0.0697278911564626,3.912429671977202,6.592294473367204,2.679864801390002,-2.3998279049669624,-1.3954589030657802,1.0043690019011822,2.8864269889784158,2.899973023525104,0.0135460345466884,2.920324530324573,3.015737187077744,0.095412656753171
92,22,4,2006-Q4,0.1203133882154047,0.8014876133271382,0.6811742251117334,0.3516832780792205,1.12332998054574,0.7716467024665195,0.2597402597402597,0.7142857142857143,0.4545454545454546,,9.512827492184488,,-3.273635754396452,-0.8034285677810147,2.470207186615437,0.4732100269258677,2.5988141896590085,2.125604162733141,0.4777738895168149,2.711073288216136,2.2332993986993213
94,43,4,2011-Q4,0.3014576350537136,0.8499536991877696,0.548496064134056,0.8573437090741806,1.1908189241747125,0.3334752151005319,0.3687707641196013,0.7142857142857143,0.345514950166113,3.7800558092082137,6.119457948635185,2.3394021394269715,-3.1260041317110456,-1.7609578529688743,1.365046278742171,1.0341507752763448,2.2513655444856195,1.2172147692092747,1.0641212012744443,2.350679083519949,1.2865578822455046
97,27,4,2008-Q2,0.2972851640464022,0.1828196023013338,-0.1144655617450683,0.7547966130460211,0.4583083591921219,-0.2964882538538991,0.3386243386243386,0.3928571428571428,0.0542328042328042,9.70222872241005,1.9408319321982896,-7.76139679021176,-1.6881722647887305,-1.0370385540463014,0.6511337107424289,1.1267930379306876,0.4746950343848531,-0.6520980035458345,1.1357688677384383,0.4760346512700608,-0.6597342164683775
98,24,4,2007-Q1,0.1653415753519404,0.5600140623286973,0.3946724869767569,0.6054770660113522,0.9095174249673608,0.3040403589560085,0.2619047619047618,0.5714285714285714,0.3095238095238095,,6.646783803491839,,-1.977058244624896,-2.21553213560039,-0.2384738909754942,0.6641864221134575,2.11920293490191,1.455016512788453,0.6744648917502043,2.163470014450576,1.4890051227003718
100,24,4,2008-Q3,0.5062126338402387,0.988373124102242,0.4821604902620031,1.0591149078154112,1.4931097798321418,0.4339948720167306,0.4345238095238095,0.6785714285714286,0.2440476190476191,7.734004494221949,6.988980039036425,-0.7450244551855238,-2.914499478643855,-1.0960616313102505,1.8184378473336045,1.77452294691989,2.932539534058714,1.158016587138824,1.8037641854666755,3.0500585850094293,1.246294399542754
101,58,4,2015-Q3,1.1019010431775702,0.4803446715508199,-0.6215563716267503,1.786040081250907,1.4011898173133095,-0.3848502639375972,0.5492610837438424,0.3928571428571428,-0.1564039408866995,10.973239548002772,4.425234006833024,-6.54800554116975,-1.07529574536452,-1.3239986928664176,-0.2487029475018976,3.615760812006639,2.258273462862433,-1.357487349144206,3.647436532667737,2.2880606368211542,-1.3593758958465827
106,21,4,2008-Q2,0.4459765242265925,0.5094413400865628,0.0634648158599702,1.5115651251124318,1.067408310959036,-0.4441568141533958,0.2925170068027211,0.4642857142857142,0.1717687074829931,6.933625557548017,5.088004275557579,-1.8456212819904376,-2.577142663084149,-1.2907740527368587,1.2863686103472904,2.160171498214233,1.3573111470138084,-0.8028603512004251,2.1694419714600843,1.432141933174955,-0.7373000382851294
118,42,4,2014-Q1,0.5626657039846839,0.9788109531379036,0.4161452491532198,1.1986185564657803,1.3301367072163983,0.131518150750618,0.4625850340136055,0.75,0.2874149659863945,7.220845603483588,5.654529153228731,-1.566316450254857,-2.223250168197951,-0.3387003518582769,1.8845498163396737,1.672565492846859,1.5884769645379633,-0.0840885283088956,1.725394444306166,1.6245266023041085,-0.1008678420020574
127,17,4,2005-Q4,0.3888125254167742,0.8883523240752181,0.4995397986584439,1.362105588614453,1.7394616220092425,0.3773560333947892,0.2689075630252101,0.5,0.2310924369747899,10.487303971070274,44.42085109811869,33.93354712704841,-1.623906478398263,-1.0380852919632368,0.5858211864350262,1.8357001710821927,3.386048295295481,1.5503481242132884,1.9047979787017013,3.4459514800907494,1.541153501389048
128,48,4,2013-Q1,0.7617285057391957,1.1328462810291935,0.3711177752899978,1.7237271106830143,2.2864021833048205,0.5626750726218062,0.4375,0.5,0.0625,3.795779099645844,,,-1.013578021826347,-2.150422387005217,-1.1368443651788704,3.367384118750458,4.910056167222896,1.542672048472438,3.398396633799564,5.010969926081248,1.6125732922816844
131,29,4,2007-Q1,0.5989562203053753,1.0409539601582043,0.4419977398528292,1.241602508658433,1.89303394266274,0.6514314340043066,0.4975369458128078,0.5357142857142857,0.0381773399014778,10.431033999925528,20.33900420367268,9.907970203747151,-3.93823314821205,-4.088316461958462,-0.1500833137464123,1.858245429394484,3.712778747111967,1.854533317717483,1.8917812335006416,3.797164606777045,1.9053833732764036
137,42,4,2011-Q3,0.3299783071861822,1.250774014780414,0.920795707594232,1.5238172429158507,3.2487127207479736,1.7248954778321228,0.2176870748299319,0.3928571428571428,0.1751700680272108,7.509963448000049,,,-2.956823149162519,-1.2322408284909936,1.7245823206715256,2.3499029893015817,5.116301307779068,2.7663983184774863,2.39228776209443,5.1499313964636135,2.757643634369184
151,34,4,2009-Q4,0.5260435668937343,1.0404022167190112,0.5143586498252769,1.79242903356978,3.394182475098704,1.6017534415289236,0.2899159663865546,0.3214285714285714,0.0315126050420167,,,,-2.0844189278057583,-2.1108238233361187,-0.0264048955303604,2.4190300239519384,4.7616177536392605,2.342587729687322,2.4483327109556776,4.776206655802561,2.3278739448468837
154,23,4,2006-Q4,0.250347323252892,1.5083574679032885,1.2580101446503966,0.7083464726382269,2.449587465043539,1.741240992405312,0.3043478260869565,0.6428571428571429,0.3385093167701863,,43.9885337351473,,-1.9321706031985597,-4.221119723497545,-2.288949120298986,1.0394999064500663,5.897094766820101,4.8575948603700345,1.048974022426708,5.9500841862073095,4.901110163780602
156,41,4,2011-Q4,0.1618991569275024,0.5276415703089942,0.3657424133814917,0.4450554453317676,0.738698198432592,0.2936427531008244,0.337979094076655,0.7142857142857143,0.3763066202090593,4.826974241830649,3.350008557226227,-1.476965684604422,-3.0449952134823457,-2.476736659070776,0.5682585544115697,0.5719273994081299,0.9617929698082448,0.389865570400115,0.5881183041234225,1.0272946120635422,0.4391763079401197
