archetype,delta,detector,alpha,n_finite,flag_rate
systematic,1.0,z8,0.01,500,0.012
systematic,1.0,z8,0.001,500,0.0
systematic,1.0,z57,0.05,500,0.286
systematic,1.0,z57,0.01,500,0.112
systematic,1.0,z57,0.001,500,0.026
systematic,1.5,z1,0.05,500,0.428
systematic,1.5,z1,0.01,500,0.204
systematic,1.5,z1,0.001,500,0.094
systematic,1.5,z2,0.05,500,0.508
systematic,1.5,z2,0.01,500,0.354
systematic,1.5,z2,0.001,500,0.226
systematic,1.5,z3,0.05,500,0.422
systematic,1.5,z3,0.01,500,0.154
systematic,1.5,z3,0.001,500,0.034
systematic,1.5,z4,0.05,500,0.43
systematic,1.5,z4,0.01,500,0.192
systematic,1.5,z4,0.001,500,0.048
systematic,1.5,z6,0.05,500,0.506
systematic,1.5,z6,0.01,500,0.368
systematic,1.5,z6,0.001,500,0.278
systematic,1.5,z8,0.05,500,0.052
systematic,1.5,z8,0.01,500,0.01
systematic,1.5,z8,0.001,500,0.004
systematic,1.5,z57,0.05,500,0.43
systematic,1.5,z57,0.01,500,0.212
systematic,1.5,z57,0.001,500,0.064
systematic,2.0,z1,0.05,500,0.616
systematic,2.0,z1,0.01,500,0.346
systematic,2.0,z1,0.001,500,0.146
